Player,Nation,Pos,Squad,Age,Born,X90s,Tackles.Tkl,Tackles.TklW,Tackles.Def.3rd,Tackles.Mid.3rd,Tackles.Att.3rd,Vs.Dribbles.Tkl,Vs.Dribbles.Att,Vs.Dribbles.Tkl.,Vs.Dribbles.Past,Pressures.Press,Pressures.Succ,Pressures..,Pressures.Def.3rd,Pressures.Mid.3rd,Pressures.Att.3rd,Blocks.Blocks,Blocks.Sh,Blocks.ShSv,Blocks.Pass,Int,Tkl.Int,Clr,Err,League,Year,Player_imp,Nation_imp,Pos_imp,Squad_imp,Age_imp,Born_imp,X90s_imp,Tackles.Tkl_imp,Tackles.TklW_imp,Tackles.Def.3rd_imp,Tackles.Mid.3rd_imp,Tackles.Att.3rd_imp,Vs.Dribbles.Tkl_imp,Vs.Dribbles.Att_imp,Vs.Dribbles.Tkl._imp,Vs.Dribbles.Past_imp,Pressures.Press_imp,Pressures.Succ_imp,Pressures.._imp,Pressures.Def.3rd_imp,Pressures.Mid.3rd_imp,Pressures.Att.3rd_imp,Blocks.Blocks_imp,Blocks.Sh_imp,Blocks.ShSv_imp,Blocks.Pass_imp,Int_imp,Tkl.Int_imp,Clr_imp,Err_imp,League_imp,Year_imp,2021 Tournament Place,Results,group,Gls,Standard.Sh,Standard.SoT,Standard.SoT.,Standard.Sh.90,Standard.SoT.90,Standard.G.Sh,Standard.G.SoT,Standard.Dist,Standard.FK,Performance.PK,Performance.PKatt,Expected.xG,Expected.npxG,Expected.npxG.Sh,Expected.G.xG,Expected.np.G.xG,Total.Cmp,Total.Att,Total.Cmp.,Total.TotDist,Total.PrgDist,Short.Cmp,Short.Att,Short.Cmp.,Medium.Cmp,Medium.Att,Medium.Cmp.,Long.Cmp,Long.Att,Long.Cmp.,Ast,xA,A.xA,KP,X1.3,PPA,CrsPA,Prog,score_def,score_pass,score_shoot,score_gk,skill_score
A. Suboti?,Dosqaly,GK,Mean Poets,31,1989,0.0682038422279642,-1.1562416557303,-1.10801290594921,-0.825509921220917,-0.72233823031729,-0.404976951547836,-0.802678795790279,-1.04244765897326,-1.42554715408985,-1.00889897577224,-1.61645333658559,-1.4611634774842,-2.27794043420831,-1.29180384660474,-1.3476177050433,-0.956453201908337,-1.06493670858118,-0.641021086719845,-1.17500201290406,-0.945136304244266,-0.989591352491713,-1.38896964562754,-0.882024336995983,-0.375902152377429,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,-0.929042831049011,-0.978727175360485,-0.865957502913961,-1.11115563331529,-0.657200466571397,-0.862787393739876,-0.405777939706948,-0.793544363684954,1.05233769764649,-0.105512928095756,0.892581656373877,-1.11989054078789,-0.538132889840764,-0.859790962243459,-0.60596523670184,-0.324793411938563,0.515268515930899,-0.410995957393274,-0.406914428356063,-1.39291508760548,-0.363385348853153,-0.245286893859791,-0.452810527010472,-0.460245346867523,1.28023138700647,-0.38809261057884,-0.403585007589518,0.847055642815043,-0.265449358380599,-0.211234455799129,-0.895814650229224,-0.233497227414808,-0.304068369368966,-0.00467980660621332,-0.365819590482425,-0.382705173774193,-0.345852708262337,-0.320381668641143,-0.404883572373064,-0.808558193576325,-0.533819412763437,0.0795193804643524,-0.608421722027464,-2.15248341800636
A. Whang,Rosvi,GK,Wet Flames,23,1997,-0.842656861711399,-0.973849173848675,-0.726596261057708,-0.57316191744014,-0.773603902807036,-0.609590779136493,-0.479000900850611,-0.89977092886263,3.21283946058234,-0.990079754689009,-1.58412878844953,-1.39171346786758,1.68964913129807,-1.15580874769872,-1.34555646075342,-0.916311077723437,-1.20765615877626,-0.778049783825445,-0.0949689868509774,-1.04800117456899,-0.957645192757891,-1.21892961987166,-0.797805850858021,1.86006807253029,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.0855928389404948,-0.897046458712826,-0.764861539202323,-1.10933165112582,-0.688653037505373,-0.822326312492636,-0.405777939706948,-0.955454724057953,-0.19092310860826,-0.349476453770664,0.389989660706279,0.0841827270535493,-0.538132889840764,-0.226554959349811,0.176957570458447,0.711978106082638,0.576627607497993,-0.0558899270103523,0.0257733307607658,-0.922041728808443,0.138005925614384,0.604715612276786,-0.286530273800168,-0.311893897614909,1.28023138700647,0.0590153338673942,0.00300673094161293,1.19794249329382,0.205091855524662,0.675338540614977,-1.40448803400784,-0.324574959455028,-0.389184891462875,-0.00467980660621332,-0.371904795638639,-0.151297830998949,-0.345852708262337,-0.337159920401199,-0.404520047890524,1.41918550207819,-0.0395765100651867,-0.0490041614099483,-0.341608157990754,-0.188717979675359
A. White,Sobianitedrucy,GK,Spicy Pointers,27,1992,-1.08403494825533,-1.12705885862924,-0.943075978428562,-0.770651659529444,-0.799236739051909,-0.302670037753508,-0.694786164143723,-1.17085671607283,-1.42276133630326,-1.01830858631385,-1.56629455499515,-1.28406595296182,5.65962306553373,-1.16997490383476,-1.33318899501413,-0.961805485132991,-1.16801186705541,-0.435478041061444,0.367902310028916,-0.962280449298387,-1.02153751222554,-1.40491089804215,-0.87734553221054,-0.805896426398145,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.718180333021882,-0.897046458712826,-0.805299924686979,-1.11069963776793,-0.669781494944987,-0.842556853116256,-0.319465635052316,-0.712589183498455,-0.250730115323139,-0.288485572351937,0.892581656373877,-0.638261233651314,-0.7533707914963,-0.514389506119651,-0.736452371228554,0.346058746781037,-0.343758766008419,-0.293621599828291,-0.256332940859738,-1.23121895307517,-0.259367310249162,-0.0494403268630852,-0.312923964785931,-0.335806810892794,1.2646186826109,-0.304082577093335,-0.331187218534675,1.32250325460067,-0.186373380669399,0.077442808651803,-1.80267778316199,-0.215281681006763,-0.34662663041592,-0.0909962395652589,-0.365819590482425,-0.352435022223559,-0.347100624251086,-0.328770794521171,-0.40670119478576,2.66610427425885,-0.417560999048751,-0.36163381057322,0.0824320923637039,1.1495349632277
B. Ampofo,Rarita,GK,Serious Buffaloes,32,1988,-1.19424909343199,-1.18542445283136,-0.932767420458521,-0.814538268882622,-0.786420320929472,-0.763051149827986,-0.895158194344471,-1.07098300499539,-1.42647576001871,-1.03712780739709,-1.61533869699469,-1.41949347171423,-0.0286859329296486,-1.29180384660474,-1.35174019362307,-0.924339502560417,-1.19972730043209,-0.595344854351311,-0.0949689868509774,-0.936564231717205,-1.05348367195936,-1.36240089160318,-0.863309117854213,0.226089831251573,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.138308463447277,-0.897046458712826,-0.764861539202323,-1.11297961550477,-0.738977150999736,-0.721173609374535,-1.09627637694401,0.420783339112534,0.11898592618702,0.199441478997878,0.641285658540078,0.0841827270535493,-0.968608693151836,-0.284121868703779,-0.214503833121697,0.346058746781037,-0.466476949142607,-0.377211447848585,-0.387298877377696,0.241815063689885,-0.343078958971944,-0.267192890139463,-0.423181480355487,-0.426432182869494,-0.363005750627509,-0.355288692741643,-0.376247811722378,1.32575974509235,-0.224149775962125,-0.228229855951047,0.22472495372852,-0.324574959455028,-0.314707934630704,-0.198891780764066,-0.364602549451183,-0.386289796984137,-0.355836036172326,-0.324576231581157,-0.404520047890524,0.0283310408298608,-0.380455554165578,0.510605223025006,-0.38134775699137,-0.87412903763378
B. Awio,Sobianitedrucy,GK,Mean Wolves,18,2002,-1.29899807438502,-1.17812875355609,-0.922458862488481,-0.935226444603863,-0.863318829664091,-0.430553679996418,-0.910571427436836,-1.07098300499539,-1.42647576001871,-0.914802870356086,-1.62648509290368,-1.42296597219506,-1.23438172036418,-1.2804709216959,-1.3373114835939,-0.924339502560417,-1.05700785023701,-0.458316157245711,0.985064039202106,-1.06514531962311,-0.946996472846617,-1.39428339643241,-0.867987922639656,0.226089831251573,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.718180333021882,-0.913382602042357,-0.886176695656289,-1.11161162886266,-0.663490980758192,-0.599790365632814,-0.578402549016213,-0.874499543871453,1.291565724506,-0.837403505120479,0.892581656373877,-1.24029786757203,-1.13003711939349,-0.0538542312879076,-0.997426640281983,-0.0808471724041629,-0.0369633081729483,-0.454366151193699,-0.468331780279782,1.9627239240481,-0.436240741935108,-0.382018309882801,-0.466347936258008,-0.472354115056006,1.27242503480868,-0.428388332267992,-0.44249800170662,1.31761851886315,-0.381518800912138,-0.38840233220294,2.22464698962107,-0.388329371883182,-0.421103587248091,-0.0909962395652589,-0.376772959763611,-0.388281254322994,-0.354588120183578,-0.278436039241004,-0.40670119478576,0.0923459074413089,0.141370564483599,-0.446421953107209,-0.456497359766394,-1.24759614000714
B. Brandt,Nganion,GK,Flying Penguins,27,1993,1.25505533946096,-1.11976315935397,-1.04616155812897,-0.748708354852854,-0.837685993419218,-0.660744236033658,-0.895158194344471,-1.02104614945667,-1.42833297187644,-1.00889897577224,-1.60196302190391,-1.44380097508004,-2.29224664658393,-1.2464721469694,-1.32700526214449,-0.951100918683684,-1.08079442526953,-0.663859202904111,1.1393544714954,-0.885131796554842,-0.904401593201521,-1.40491089804215,-0.882024336995983,0.140090976447429,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-0.876327206542229,-0.929718745371889,-0.845738310171634,-1.1065956778416,-0.694943551692169,-0.559329284385574,-0.664714853670846,0.299350568832785,0.138921595091979,0.199441478997878,0.138693662872481,0.927034014542557,-1.18384659480737,-0.974924780951395,0.176957570458447,0.224085627013837,-0.0983223997400424,-0.413509685782016,-0.38847245735076,-2.76910911171228,-0.322854107491471,-0.110935133078841,-0.462346312140812,-0.46869863786703,1.28218297505591,-0.420096432859033,-0.4347154028832,1.31680439624023,-0.174825156201674,-0.0592540069585916,-1.03938729217776,-0.260820547026874,-0.410464021986352,-0.155733564284543,-0.353649180169997,-0.31300416691418,-0.345852708262337,-0.299408853941074,-0.408882341680996,-0.0573087530937348,-0.631663476082489,0.569719108303364,0.670817979300205,1.61741838781408
B. Fernandez,Esia,GK,Punctual Archers,33,1987,1.5082746151561,-1.11976315935397,-1.02554444218889,-0.924254792265569,-0.773603902807036,-0.609590779136493,-0.787265562697914,-1.0281799859622,-1.4306544866986,-0.858345207106394,-1.60307766149481,-1.4160209712334,0.897243923603792,-1.23797245328777,-1.3373114835939,-0.932367927397397,-1.10458100030204,-0.458316157245711,0.0593214454423203,-0.987996666879569,-1.06413239187063,-1.37834214401779,-0.882024336995983,0.398087540859859,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,Okay,-0.612749084008317,-0.880710315383294,-0.845738310171634,-1.11297961550477,-0.751558179373326,-0.802095771869016,-0.233153330397683,-0.22685810237946,-1.47767991974656,-0.410467335189391,0.892581656373877,0.927034014542557,-0.7533707914963,-0.226554959349811,0.307444704985161,-0.446766531705763,-0.466476949142607,-0.372552671234783,-0.371008469656345,-0.564000288062774,-0.312591917341719,-0.161697976325466,-0.427353386350011,-0.436180122040097,1.12800751914964,-0.349469815963426,-0.37042721260234,1.13525505132894,-0.206338107715296,-0.151689420734493,-0.585675310395074,-0.324574959455028,-0.367905760939398,-0.155733564284543,-0.376772959763611,-0.377129093225392,-0.35209228820608,-0.265852350420962,-0.407064719268299,0.319363399828224,-0.347574421788235,0.200217319073059,0.551449079772285,1.46462584798724
B. Harahap,Esia,GK,Ultimate Dolphins,34,1986,1.71868343776609,-1.17812875355609,-1.08739579000913,-0.792594964206033,-0.72233823031729,-0.737474421379404,-0.679372931051358,-1.11378602402858,-1.43019018373416,-0.933622091439316,-1.6131094178129,-1.41949347171423,-2.27794043420831,-1.27197122801428,-1.35586268220283,-0.940396352234377,-1.08079442526953,-0.663859202904111,1.2936449037887,-0.970852521825448,-0.904401593201521,-1.29332213113985,-0.886703141781425,0.312088686055716,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,Okay,-0.138308463447277,-0.84803802872423,-0.845738310171634,-1.11297961550477,-0.676072009131783,-0.579559825009194,-0.405777939706948,0.137440208459787,0.195103934733229,-0.532449098026844,-0.740842329545814,0.565812034190125,-0.699561316082416,-0.168988049995844,-0.344990967648411,-0.385779971822163,-0.159681491307137,-0.345940666692637,-0.362877236985826,0.746449153872366,-0.284972032129205,-0.153350371474367,-0.420201547502256,-0.431153840905254,1.17191825026218,-0.319866280354248,-0.345379016389147,1.25330283165242,-0.141942076361373,-0.174676005112628,0.647030420084967,-0.37922159867916,-0.282789238845488,0.0816366263528323,-0.362168467388697,-0.379518842032021,-0.350844372217332,-0.341354483341213,-0.407064719268299,-0.0283107182159506,-0.0440465904209218,-0.131447401613388,1.39829944142364,3.39384624843398
B. K?l?ç,Sobianitedrucy,GK,Coy Catamarans,19,2001,-1.20973372539896,-1.22919864848294,-0.994618768278765,-0.814538268882622,-0.914584502153837,-0.507283865342165,-0.925984660529201,-1.10665218752304,-1.42647576001871,-0.933622091439316,-1.61533869699469,-1.40907597027173,-0.939514787511041,-1.29180384660474,-1.32288277356473,-0.92969178578507,-1.15215415036706,-0.823726016193979,0.522192742322214,-0.987996666879569,-1.04283495204808,-1.35177338999344,-0.886703141781425,-0.977894136006431,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.823611582035446,-0.880710315383294,-0.582888804521375,-1.10750766893634,-0.73268663681294,-0.660481987503675,-0.319465635052316,0.0564850282732874,0.947222352511248,-0.105512928095756,-0.112602334961318,0.204590053837693,-0.430513939012996,-0.0538542312879076,-0.475478102175125,-0.202820292171363,0.515268515930899,-0.340343431480372,-0.356785798078014,0.686035213498407,-0.302311422653027,-0.108696564115955,-0.346043789926129,-0.365888341927077,1.27340082883341,-0.34139612443365,-0.357151014609447,0.735520843474921,-0.243135839917537,-0.241557184127731,0.0727398522908079,-0.251712773822852,-0.431743152509829,0.0816366263528323,-0.368253672544911,-0.387882962855223,-0.357083952161075,-0.337159920401199,-0.405247096855603,0.39865803784803,-0.142243857862132,0.672568625474228,0.869323649481993,2.63780052643505
B. Koskinen,Esia,GK,Wicked Gentlefolk,25,1995,-1.19971425765563,-1.1562416557303,-1.01523588421885,-0.858424878235801,-0.709521812194854,-0.584014050687911,-0.86433172815974,-1.13518753354517,-1.42647576001871,-0.914802870356086,-1.61868261576739,-1.45421847652254,-2.28588832997254,-1.30313677151357,-1.35586268220283,-0.92166336094809,-1.21558501712043,-0.481154273429977,1.1393544714954,-0.910848014136024,-1.06413239187063,-1.39959714723728,-0.882024336995983,-0.289903297573286,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,Okay,-0.349170961474406,-0.897046458712826,-0.764861539202323,-1.11115563331529,-0.701234065878964,-0.721173609374535,-0.405777939706948,-0.874499543871453,0.394460623782824,-0.105512928095756,1.01822965529078,0.686219360974269,-0.807180266910184,-1.1476255090133,-0.344990967648411,0.163099067130237,-0.221040582874231,-0.370642237659339,-0.373802707687452,-0.259265265294128,-0.348730069357635,-0.255510946223897,-0.407004702009374,-0.418664293842919,1.26949765273451,-0.362489552754686,-0.383899610565572,1.32168913197775,-0.24431023562612,-0.192527288725434,-0.742147056893677,-0.315467186251006,-0.399824456724613,0.0384784098733095,-0.374338877701125,-0.390272711661852,-0.345852708262337,-0.307797979821102,-0.405247096855603,-0.0371058833852408,-0.303232417043511,0.535163994808134,0.833572751627878,2.18134472625939
B. Ochieng,Dosqaly,GK,Overconfident Kangaroos,36,1984,0.0736690064516004,-1.22190294920768,-1.04616155812897,-0.913283139927274,-0.850502411541654,-0.686320964482239,-0.956811126713931,-1.0281799859622,-1.42786866891201,-0.943031701980932,-1.58747270722223,-1.42296597219506,-0.69551438754901,-1.20114044733406,-1.33112775072425,-0.918987219335763,-1.09665214195787,-0.686697319088378,-1.48358287749066,-1.01371288446075,-1.04283495204808,-1.3411458883837,-0.816521069999791,0.742082960076431,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,-0.454602210487971,-0.905214530377591,-0.805299924686979,-1.11115563331529,-0.72010560843935,-0.640251446880055,-0.233153330397683,-0.0244701519132118,0.292969945721212,-0.837403505120479,0.389989660706279,-0.277039253298883,-0.645751840668532,-0.284121868703779,-0.344990967648411,0.346058746781037,0.453909424363805,-0.369737295439392,-0.372657070094698,-0.232612056305617,-0.314805102504549,-0.161787330968942,-0.430163037325914,-0.439683287679532,1.12508013707547,-0.331358561991226,-0.354665814985161,1.27284177460252,-0.229434556650745,-0.185313413840807,-0.592966108619023,-0.361006052271116,-0.261510108322011,-0.177312672524305,-0.356083262232483,-0.380315424967564,-0.358331868149824,-0.282630602181018,-0.405610621338142,-0.990534590167382,-0.293837018593481,0.0838569413328225,0.245424708377393,0.0133044372294617
C. Baba,People's Land of Maneau,GK,Marvelous Coyotes,34,1985,-1.19971425765563,-1.1562416557303,-0.91215030451844,-0.946198096942158,-0.914584502153837,-0.635167507585075,-0.956811126713931,-1.11378602402858,-1.42647576001871,-1.02771819685547,-1.62648509290368,-1.47158097892669,-0.144725211087487,-1.29463707783195,-1.36204641507247,-0.935044069009724,-1.15215415036706,-0.686697319088378,1.1393544714954,-0.919420086663084,-0.925699033024069,-1.33051838677395,-0.849272703497887,-0.461901007181572,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,28,Very Good,-0.0328772144337125,-0.929718745371889,-0.785080731944651,-1.10933165112582,-0.676072009131783,-0.781865231245395,-1.09627637694401,-0.712589183498455,0.992530690931611,0.138450597579151,-0.740842329545814,0.445404707405981,-0.322894988185228,-1.03249169030536,0.56841897403859,-0.202820292171363,-0.221040582874231,-0.411297604799923,-0.429463929267091,1.41100249798591,-0.39214344357798,-0.312340499474982,-0.440039386210909,-0.449659694174446,1.27242503480868,-0.369981356606641,-0.389524009715271,1.31517615099439,-0.343742405619411,-0.351110267121393,0.827057053153253,-0.37922159867916,-0.250870543060272,-0.177312672524305,-0.377990000794854,-0.393459043404024,-0.358331868149824,-0.278436039241004,-0.408882341680996,0.743866136898269,-0.00987756986553615,0.103315470768099,1.00296048454683,2.92605323026749
C. Hamed,Sobianitedrucy,GK,Mighty Monkeys,23,1997,2.07391911230244,-1.23649434775821,-0.932767420458521,-0.748708354852854,-0.786420320929472,-0.353823494650672,-0.663959697958993,-1.06384916848986,-1.43019018373416,-0.971260533605778,-1.60196302190391,-1.40213096931007,0.367914065705705,-1.24930537819661,-1.32700526214449,-0.956453201908337,-1.18386958374375,-0.526830505798511,-1.17500201290406,-1.01371288446075,-1.06413239187063,-1.34645963918857,-0.839915093927002,-0.805896426398145,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.349170961474406,-0.856206100388996,-0.865957502913961,-1.10750766893634,-0.663490980758192,-0.640251446880055,-0.492090244361581,1.43272309144377,-1.41062357888442,-0.410467335189391,0.389989660706279,-0.758668560435458,-1.18384659480737,-0.226554959349811,0.307444704985161,0.346058746781037,-0.159681491307137,2.46775930977233,3.03558682596704,-0.729250183791544,4.27417775495656,7.47321894128021,0.367948121708077,0.28889900954827,1.07238725974041,2.24807677783256,1.98416863142795,1.25818756738994,7.48693244658848,9.13843647094116,-0.482482473994561,0.668172319783375,0.12151424110058,1.1605920383409,-0.23803028220193,0.0116033793195956,-0.34335687628484,-0.337159920401199,-0.40670119478576,0.269140176784437,3.51787790289737,-0.0575557505327023,1.03014517249554,4.4400940958134
C. Ismail,Nganion,GK,Screaming Ramblers,23,1996,-1.2197531931423,-1.11246746007871,-1.03585300015893,-0.836481573559212,-0.824869575296782,-0.558437322239329,-0.694786164143723,-1.1423213700507,-1.42508285112542,-0.895983649272855,-1.62759973249458,-1.45769097700337,0.360760959517893,-1.29747030905916,-1.3373114835939,-0.959129343520664,-1.13629643367872,-0.412639924877177,-1.32929244519736,-0.910848014136024,-0.978942632580439,-1.3411458883837,-0.853951508283329,0.570085250468145,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-0.454602210487971,-0.921550673707123,-0.845738310171634,-1.10750766893634,-0.682362523318578,-0.680712528127295,-1.18258868159864,1.27081273107078,-0.0513734262735435,-0.471458216608118,-0.238250333878217,0.324997380621837,-0.860989742324068,-1.03249169030536,-0.997426640281983,-0.0808471724041629,-0.527836040709701,-0.419609666672029,-0.397190480007812,-2.88105258946402,-0.372627476969209,-0.238876873909342,-0.444466715021424,-0.452553613615719,1.27047344675924,-0.408895095060965,-0.423859004524479,1.31599027361731,-0.278367711175003,-0.139217976018697,-1.73649976851384,-0.37922159867916,-0.314707934630704,-0.0478380230857361,-0.365819590482425,-0.388679545790766,-0.363323532104818,-0.282630602181018,-0.409609390646074,-0.362312384704891,-0.740665861111146,-0.296765076047865,-0.213916049508454,-1.23466178470309
C. Leroy,People's Land of Maneau,GK,Silver Heels,27,1993,-1.20791200399108,-1.14894595645503,-0.943075978428562,-0.90231148758898,-0.799236739051909,-0.32824676620209,-0.710199397236089,-1.08525067800645,-1.42647576001871,-0.999489365230624,-1.61533869699469,-1.44380097508004,-2.28827269870181,-1.27480445924149,-1.36204641507247,-0.92969178578507,-1.15215415036706,-0.38980180869291,-0.249259419144275,-1.00514081193369,-0.989591352491713,-1.37834214401779,-0.886703141781425,-1.06389299081057,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,28,Very Good,-0.560033459501535,-0.946054888701421,-0.764861539202323,-1.11069963776793,-0.682362523318578,-0.599790365632814,-0.492090244361581,-1.03640990424445,0.370900287804236,-0.654430860864298,-0.615194330628915,0.445404707405981,-0.860989742324068,-0.744657143535523,-0.214503833121697,0.102112507246637,0.147113966528334,-0.441361796329275,-0.415436854350937,-4.37985137491798,-0.404808520475946,-0.309081406426075,-0.448808902893275,-0.456666025453317,1.27242503480868,-0.435152776522669,-0.449038000717898,-0.307370236486364,-0.320841689302058,-0.167706668359683,-2.19918504041831,-0.388329371883182,-0.442382717771568,-0.198891780764066,-0.368253672544911,-0.349248690481387,-0.357083952161075,-0.27424147630099,-0.408518817198456,-0.144351630850775,-1.16670012168051,-0.763351080705073,-0.933934199844764,-3.37203691623009
C. Musana,Nganion,GK,Serious Magicians,23,1997,2.07391911230244,-1.20731155065715,-0.932767420458521,-0.759680007191149,-0.863318829664091,-0.456130408445001,-0.895158194344471,-1.12805369703964,-1.42415424519655,-0.971260533605778,-1.61756797617649,-1.39518596834841,0.897243923603792,-1.27480445924149,-1.33937272788378,-0.91363493611111,-1.0887232836137,-0.503992389614244,0.985064039202106,-0.970852521825448,-1.04283495204808,-1.3411458883837,-0.825878679570675,1.086078379293,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-0.349170961474406,-0.921550673707123,-0.683984768233013,-1.1065956778416,-0.738977150999736,-0.903248474987116,-0.578402549016213,-0.591156413218706,0.138921595091979,0.321423241835332,-1.11778632629651,0.324997380621837,-0.376704463599112,-1.09005859965933,0.046470435931732,0.650991546199038,-0.0983223997400424,-0.393466891429115,-0.393697682468929,-0.654621198623713,-0.331661918819934,-0.177871166794721,-0.441231359352202,-0.450954342345542,1.26364288858617,-0.378345991975327,-0.396587208647451,1.21748143624391,-0.220235123600185,-0.183357108787349,-0.426399410733412,-0.306359413046984,-0.34662663041592,-0.177312672524305,-0.364602549451183,-0.376332510289849,-0.347100624251086,-0.332965357461185,-0.404520047890524,0.517217726644048,-0.336061425761176,-0.394908767036282,0.592422420286792,1.37417981764027
